epoch,train_loss,train_eval_loss,test_loss,train_spearman,test_spearman,train_mae,test_mae
1,1.620588926774151,1.5658042475862324,1.8268397615079,0.5548144604526324,0.4462899344318123,0.8522412776947021,0.9230622053146362
2,1.2849025681333721,1.0644684557644826,1.6626650086808168,0.5287497990313857,0.45067363702266755,0.869618833065033,1.0942586660385132
3,1.0004237558481828,1.1197111651582539,1.5507453480471571,0.5508664428937305,0.43630416327374594,0.6978084444999695,0.885642409324646
4,1.111649143245985,0.9033912712672971,1.4433718405987672,0.5603547989142981,0.45061273305277766,0.6961880326271057,0.9292234778404236
5,0.9730621441355292,0.8737912402962739,1.4480721683389717,0.5594464305709349,0.4507675206687422,0.7282083034515381,0.9631611108779907
6,0.8961577595404859,0.9355834475103414,1.4532275822550285,0.5442503097917922,0.4349350118756037,0.6595870852470398,0.8787922263145447
7,0.893080731607833,0.7958133625534346,1.3861642365335687,0.5490231006177444,0.44041776296072843,0.6887093186378479,0.9253432750701904
8,0.8088009931006521,0.7673416497572413,1.3602199832201434,0.5533879915515554,0.44013185937445987,0.6391636729240417,0.8764286041259766
9,0.790315900208815,0.7127188286691342,1.3272654576656806,0.5617587553936938,0.4426732859344876,0.6261991858482361,0.868395209312439
10,0.7591832010251172,0.6647387000749696,1.303962519286786,0.5701375481414669,0.4445621556471833,0.6148940324783325,0.8638964891433716
11,0.6880802939522941,0.6403407690660009,1.309731935562389,0.580222955625155,0.4464743055663919,0.5813632011413574,0.8411813974380493
12,0.6679750118615493,0.6043813813407466,1.3016513609142994,0.594087380075613,0.45154230977005183,0.5664105415344238,0.8375871777534485
13,0.6145984080602538,0.5817395246253824,1.2707630377381642,0.6121420274049494,0.47087038886539384,0.5938903093338013,0.868740439414978
14,0.6204067389920073,0.6003703891106371,1.3256119808316849,0.6265087307461354,0.4751910557376863,0.5521077513694763,0.8162868022918701
15,0.5689957569230277,0.5132558300810041,1.2459326484800461,0.6412141437044353,0.49490756679030495,0.5342910885810852,0.8281275629997253
16,0.5349099377416214,0.5039862461809842,1.2495079706228516,0.6550354324657978,0.5075774023846227,0.5186576247215271,0.8092762231826782
17,0.5157402011583436,0.4770026746785866,1.2530700760723266,0.6635108082254692,0.5104530430379586,0.507275402545929,0.8078431487083435
18,0.5166702495431,0.4562239466973071,1.2370274876957121,0.675916018434223,0.5187362514212505,0.5000635981559753,0.8101931810379028
