epoch,train_loss,train_eval_loss,test_loss,train_spearman,test_spearman,train_mae,test_mae
1,1.4031794453566928,1.0979081459765165,1.8250657642973733,0.4134972988045866,0.3882320105593662,0.8762709498405457,1.1604634523391724
2,1.0417035413238238,0.9759568268398069,1.5365395421427444,0.40944325246245156,0.3604160259510744,0.7348120212554932,0.9975741505622864
3,1.0103620358233183,0.9825428116996333,1.608995464020565,0.4104505814148038,0.36679134339568237,0.7765200734138489,1.0520576238632202
4,0.9823968702892087,0.9647816712001585,1.5594383879737428,0.4148550497192029,0.36937554930171385,0.7503215670585632,1.0218420028686523
5,1.0480837642021898,0.9544886193185482,1.5516640927935352,0.4209467850825376,0.3747517074074523,0.7470126152038574,1.0206904411315918
6,1.018200549314607,0.9575633102992795,1.47682659880523,0.4271395114843935,0.3806002796631728,0.7034883499145508,0.9593257308006287
7,0.9541812235454343,1.0092757962784678,1.7205926792072697,0.4352823173783188,0.3930131673509531,0.8307064771652222,1.1220816373825073
8,0.9892708456741189,0.8929747275586398,1.4382525600240985,0.4297064785593865,0.3744570692521559,0.6847369074821472,0.9566906690597534
9,0.9691568500590775,0.88108151813723,1.5457645957543684,0.44402658276198753,0.39408652421548984,0.7469207644462585,1.0434876680374146
10,0.8630324163526859,0.8004894706438173,1.3940686638970168,0.4507324684312526,0.39238171976398245,0.6625615358352661,0.9541753530502319
11,0.8264277948523467,0.9019899728163233,1.6333634471445684,0.4775486019372976,0.4192606042936775,0.7949977517127991,1.0850708484649658
12,0.8534404213698406,0.7385294212485259,1.3217838005922606,0.5003577782680054,0.42585259632194467,0.6322765946388245,0.8750789165496826
13,0.7253236523214376,0.692634402580981,1.3507124041948584,0.5344491413105206,0.44203883358062007,0.6377973556518555,0.936390221118927
14,0.6908815131997162,0.636543665292128,1.2991104924817969,0.5666328521172116,0.4531020780843423,0.5980433225631714,0.8977423906326294
15,0.6261042474575762,0.5636639909924201,1.2797386581709216,0.596552883823518,0.46226738358278235,0.5494368672370911,0.8458675146102905
16,0.5884464720510086,0.7773549151870439,1.5249053371097512,0.6119742075342345,0.46087223381563275,0.6848445534706116,0.9898836612701416
17,0.6465584562634522,0.5370012499251455,1.2873701351990783,0.6117969418921848,0.46166240943952835,0.5377869009971619,0.8691291213035583
18,0.5887782832361618,0.527310128481883,1.2914123278057867,0.6214780703627433,0.4543334767368414,0.5314145088195801,0.8674996495246887
19,0.6200596971331902,0.6808281439655232,1.5006045999043771,0.632440832573912,0.4604482742631632,0.6630577445030212,1.0122965574264526
20,0.6379127468702928,0.605597232872585,1.350195904560849,0.6456814425424677,0.46216392215218594,0.559846043586731,0.8325722217559814
21,0.6228253301584495,0.573582262363074,1.424277955350326,0.6527005952213575,0.4735992013202996,0.5704672336578369,0.9521766901016235
22,0.5103528820118814,0.46585891831595944,1.2801935129582287,0.6633481835289884,0.5006587127805502,0.48764902353286743,0.8361612558364868
23,0.46806895507956453,0.46071030508797123,1.303320992708866,0.6685852340160459,0.49096876736453254,0.4966634213924408,0.8888165950775146
24,0.4598193438547962,0.4129676413985918,1.2871280476883125,0.6825375041399177,0.4886059306567823,0.4618580639362335,0.8584375381469727
25,0.42619726455436563,0.4008359954042255,1.2796301846900762,0.6965443235932478,0.5043896159380133,0.4512060880661011,0.8538458943367004
26,0.40503163551384547,0.44624096492551407,1.2955667585482422,0.7058987070903834,0.522579802084096,0.4893953502178192,0.863347589969635
27,0.4347972346926635,0.38372787889444604,1.2757497473677826,0.7153211001411297,0.5280384256818674,0.4330604076385498,0.8117358088493347
28,0.4060556871711083,0.3828690479386528,1.2315507338557494,0.7207206178951459,0.5332816016749912,0.43644049763679504,0.8316264152526855
29,0.3924483904298746,0.3786105029987839,1.2345708759127434,0.73022416586461,0.5467099887385956,0.4294832646846771,0.8247446417808533
30,0.41482961571441507,0.3572572897065361,1.2065212953562685,0.7302822573583192,0.5622866419360786,0.42138752341270447,0.7974255084991455
31,0.3790299088325141,0.34942146967042165,1.2021604770500174,0.7376231172659199,0.5602400586750876,0.4109145700931549,0.8104400634765625
32,0.3586134190829295,0.3644017903309948,1.2086520184103597,0.7449428029027786,0.5702310213816133,0.4190687835216522,0.8116932511329651
33,0.37257239728603725,0.35019512896267874,1.2027101827766766,0.753794750079664,0.5832684603472582,0.4097650349140167,0.7952912449836731
34,0.35900815196757047,0.3378208358332796,1.1858619270320117,0.7629728125118834,0.5864580474535313,0.4058838486671448,0.7971646189689636
35,0.35855656749797316,0.35747766944597353,1.1480762033144594,0.7623134976727143,0.5887158293381692,0.42516377568244934,0.7993051409721375
36,0.37086256607523505,0.3393263726864221,1.2043379222260642,0.7552239739973803,0.5855993107075661,0.4123305678367615,0.7684518694877625
37,0.3474768760069361,0.3786034044229759,1.1781431063373018,0.77115985610156,0.5921834682851338,0.45641499757766724,0.8018776178359985
38,0.3606389327993933,0.32285733043022874,1.2120612476517367,0.7756669846087209,0.5899369800664515,0.37628674507141113,0.7781697511672974
39,0.35128590942553756,0.31680824396745216,1.1682592417907165,0.7695924090633111,0.6059303797394585,0.3867286145687103,0.7598759531974792
40,0.3303023694821124,0.33316741349562157,1.1919702981436262,0.7808331918107675,0.6063074988095728,0.38912132382392883,0.7560791373252869
41,0.4175423215020378,0.5408850795817826,1.1869774989551523,0.7784009056920566,0.6094149297136944,0.6047213077545166,0.8476025462150574
42,0.42558292735297726,0.4285405087021162,1.2560613184345946,0.7509704644505588,0.6089430477500565,0.4862483739852905,0.7580874562263489
43,0.4225779352885372,0.39434430959089745,1.1583037533073135,0.7583569789196112,0.6045203835075907,0.4710668623447418,0.8094221949577332
44,0.3787476622833396,0.31953360224669836,1.200715931217397,0.7670505519971165,0.5826856791668847,0.3947344422340393,0.7940089702606201
45,0.343954546833938,0.3133358797937069,1.2126621765584804,0.7718867869205341,0.591788256900572,0.3810940980911255,0.7795166969299316
46,0.3314758246799685,0.30479501778224727,1.1816829819586865,0.7806682056714528,0.6082900043730998,0.37896549701690674,0.7723894119262695
47,0.34502011031474705,0.29010042941795205,1.1763132783763746,0.7848048237980063,0.6136309780791264,0.3695015013217926,0.7676222324371338
48,0.33344385084116235,0.2884800434112549,1.1667379373992761,0.7939997311891062,0.6184450498603371,0.37113600969314575,0.7681089639663696
49,0.30201816671299486,0.29222370093723515,1.140708762653354,0.8029629810382198,0.6216782405570996,0.3758418560028076,0.7630424499511719
50,0.2907913990740506,0.2772215188674207,1.1236520992861656,0.8060423812081258,0.6295155220314889,0.3552171587944031,0.7454676628112793
51,0.29167923837337856,0.25213713915842884,1.1489309158720025,0.819450574903113,0.6318775343492559,0.33748647570610046,0.732686460018158
52,0.2590074654457704,0.2605005705131675,1.1683441062942856,0.830347138000177,0.6339321200640812,0.35124534368515015,0.7372604608535767
53,0.2637026051305375,0.291794756673417,1.1419884918943786,0.8332988628275408,0.6361802777194406,0.3957401514053345,0.7477512955665588
54,0.2628897186720146,0.21874131121725407,1.1529056495357068,0.8543763144135355,0.6460929570994333,0.31497707962989807,0.7227626442909241
55,0.2555426761226834,0.2213810974696897,1.1066918037387923,0.8492029441682267,0.6432987408906343,0.31838133931159973,0.7340884804725647
56,0.23172795322706113,0.19559673318323098,1.0769031178952697,0.8607883401398809,0.6509006543559275,0.30542948842048645,0.7214223742485046
57,0.21993350926435218,0.20320740960678965,1.0748581242971664,0.876522791170346,0.6580681412173915,0.3423095643520355,0.7200838923454285
58,0.20478325969768021,0.18471059821686656,1.0254093876727466,0.8585175767109949,0.6746026742551307,0.30999740958213806,0.6899562478065491
59,0.214351845518598,0.2721847925546034,1.0422196130572365,0.8292407233178274,0.6889263637533581,0.34163057804107666,0.6805217266082764
60,0.3382160759197091,0.21806807338066822,0.9979191632143986,0.84603939791868,0.6874689343589137,0.3324056565761566,0.6892743110656738
61,0.2760405383020077,0.26298059832375004,0.9927040106525116,0.8414524526437399,0.687837461908231,0.38138464093208313,0.7125467658042908
62,0.2439931406165069,0.18391707483327613,1.0705640211850243,0.8624997564762245,0.7010304255277513,0.30818191170692444,0.6814883351325989
63,0.20400847635179195,0.17467669383534845,1.0313565103510454,0.8739995107877766,0.6963259447736972,0.29801297187805176,0.6895751953125
64,0.2061338801428957,0.2249734694103025,0.98214481843624,0.8662093470236837,0.6831522324715966,0.37010666728019714,0.7426661849021912
65,0.19942833342642155,0.16966813240411147,0.9904452654583414,0.8812499274348466,0.6925342439729532,0.3043958246707916,0.6899089217185974
66,0.19547271672284827,0.1796790766266157,1.1283688464309927,0.8817207991358863,0.696895169581607,0.3057481348514557,0.6921967267990112
67,0.184377576663809,0.19447290222599822,0.9837393352652245,0.8801110822709142,0.6942582408284754,0.3300483226776123,0.7072793245315552
68,0.17852990132457805,0.14854551992326412,1.0030337205244784,0.8856440215450344,0.6932617291453974,0.269871324300766,0.6884638071060181
69,0.15372952425254965,0.14396369232321685,1.0011309372243906,0.899038361442064,0.6923670502435169,0.2692508399486542,0.6874125599861145
70,0.14779626451573283,0.19656049642922743,1.2998565148612855,0.8886973671290083,0.6013969860872395,0.3114793598651886,0.7501200437545776
71,0.208081028933795,0.18982845769738252,1.3221175657137592,0.8754038608409779,0.5939251342433252,0.29896101355552673,0.749711811542511
72,0.1882350374505205,0.1388474995235227,1.192153017964801,0.898822053278497,0.6568238238284834,0.24831847846508026,0.7192916870117188
73,0.13841651351946704,0.16883099753901643,1.021585025344318,0.9035358867483676,0.6933872160690453,0.29547879099845886,0.7022839188575745
74,0.14895933543173773,0.12368318944607141,1.0153588205342805,0.9031335756042664,0.6985514599179996,0.24507597088813782,0.6870373487472534
75,0.1397965724738139,0.12331685451966412,1.016864923065586,0.9088082014484086,0.7027540382130045,0.2527461051940918,0.689420759677887
76,0.14499668875392877,0.12103076251047962,1.025875114048843,0.9119460079710678,0.6965071616008206,0.2447698414325714,0.6890084147453308
77,0.13565532835024707,0.11406680547966147,0.9952653147336707,0.9089941257141818,0.6966425836580151,0.23773398995399475,0.6839613318443298
78,0.127049058394612,0.11843002461037545,1.0085286548929906,0.906551134387958,0.6967424283676609,0.23937878012657166,0.6800656318664551
79,0.13386322009675908,0.11617297271512589,1.0824851131221134,0.9143205961698755,0.6880956733109875,0.2423415333032608,0.683675229549408
80,0.11817888943654187,0.12465618016584865,1.079811558050288,0.9170901750399999,0.6657746790501592,0.2596977651119232,0.7013629674911499
81,0.1224840005051415,0.09785546165592265,1.0847822375956935,0.9197655323410597,0.6735615694989342,0.21725040674209595,0.6928908228874207
82,0.12862573718687273,0.12471342705330758,1.1546551875078745,0.915691256305316,0.680627820956283,0.25380223989486694,0.7002900838851929
83,0.13506193093533786,0.10112341563656645,1.0711038635158412,0.9240076282475183,0.6794983746404134,0.22741496562957764,0.699376106262207
84,0.13461818264902764,0.10929232723308059,1.0822638211977411,0.9251903962481575,0.6821937683904331,0.23863957822322845,0.7040653824806213
85,0.12336715746600672,0.10444708590237599,1.1360233613107305,0.9242063830193548,0.6800497395476077,0.2157328575849533,0.7053978443145752
86,0.11267981889112941,0.1375487817908233,1.0337038020649203,0.920530403674895,0.6750737526670606,0.2650432884693146,0.7066477537155151
87,0.12878080021660282,0.09443663876011686,1.0049896276962715,0.9216082448989569,0.6794687456488847,0.21807633340358734,0.6889983415603638
88,0.12643491069100937,0.09301446293884853,1.0439618035248863,0.9232259906695636,0.671848239114662,0.21629564464092255,0.6873348951339722
89,0.11451117258589223,0.100215530620431,1.1177150860835907,0.9220175616567982,0.6431708397788818,0.22076351940631866,0.7066522240638733
90,0.10022043022063543,0.08935794290506614,1.0915867797102303,0.92156432206225,0.6627847569218439,0.20727063715457916,0.6947577595710754
91,0.1176481065603922,0.09527102337693269,1.0447731619492981,0.9208162169725339,0.6822025417422111,0.23148031532764435,0.68589848279953
92,0.11067222213407732,0.1290114308303257,1.0737622424373703,0.931267333236401,0.666517389921908,0.25112804770469666,0.7183877825737
93,0.1125350406147399,0.0875088077671123,1.0970313062678176,0.9372584711350199,0.6698626821054574,0.20452623069286346,0.7025516033172607
94,0.1156875416636467,0.10808580101660963,1.090096705426721,0.9336963133351448,0.6636376199059139,0.24023766815662384,0.7104093432426453
95,0.11178409069214228,0.11362743377685547,1.1426535595021448,0.9312498585594315,0.6379305135616866,0.23226402699947357,0.7298155426979065
96,0.1004943552444566,0.09610173949655497,1.1285057696843925,0.9270782123641783,0.6427053145705668,0.20256805419921875,0.7099691033363342
97,0.12442421168088913,0.10388292231649723,1.337785666421341,0.9118535968415091,0.5707355462262081,0.22520191967487335,0.7473037242889404
98,0.13379914918035832,0.12152091062293863,1.2220105584282668,0.9179669000493915,0.5950819442999299,0.26019856333732605,0.7299960255622864
99,0.11614618183306928,0.09678343781885111,1.1210257695145607,0.9195119133807204,0.6417428143796106,0.2167724221944809,0.7062352299690247
100,0.11563517181378491,0.09510424564469536,1.1397124660160012,0.9218224277639734,0.6738433666935627,0.21284067630767822,0.6919606924057007
