epoch,train_loss,train_eval_loss,test_loss,train_spearman,test_spearman,train_mae,test_mae
22,0.1837196070414323,0.15684757918418452,0.49194876092787554,0.9088541947683577,0.8590233594996339,0.2858019471168518,0.43875980377197266
23,0.1699411437164581,0.20732217456983484,0.5077060391922436,0.9102812844644973,0.8608144868520943,0.3387053608894348,0.47343710064888
24,0.1732682670538242,0.14526562260146125,0.5185197301801854,0.9230934657862652,0.8591461920851214,0.267535001039505,0.44677412509918213
25,0.15207721631861848,0.13378260845324666,0.47232887285336494,0.925108789905769,0.850287106005906,0.26795217394828796,0.4189184308052063
26,0.15899006689471942,0.15586282417527011,0.4825649855964258,0.9209582918277334,0.8631066541333831,0.2853985130786896,0.4327804148197174
27,0.1446981132179997,0.10722052421059497,0.46444472323388936,0.9308306942648361,0.8570081308712266,0.2356279492378235,0.4303871989250183
28,0.14440046020574793,0.14938524973432357,0.522200466011867,0.9252287515265939,0.8573098747506389,0.28102779388427734,0.44282156229019165
29,0.1453908672898908,0.14611090401741972,0.561921527695826,0.9177773939953286,0.844517748632244,0.26943668723106384,0.4657191038131714
30,0.15182123202145298,0.1157989569730982,0.49252031058275425,0.9322547335300085,0.8582123324372141,0.2443467229604721,0.4411534070968628
31,0.14355194638405355,0.1160916744665956,0.46641855905762997,0.9258770960501601,0.8584525161016472,0.24181242287158966,0.4341200888156891
32,0.14648516583801513,0.15174108620072688,0.5103835581321656,0.9370590541130492,0.8609359157087245,0.27956244349479675,0.44326409697532654
33,0.12621730467348194,0.09394322685573413,0.4840806804632406,0.9387107695547915,0.8581330588992359,0.21891970932483673,0.4251275956630707
34,0.13957065958342824,0.14547433518247063,0.47035921107761625,0.9270850907305743,0.8621360257586709,0.28243789076805115,0.428285151720047
35,0.11646227514664066,0.114609928992281,0.4623568875437183,0.9440118973764486,0.8701551899747177,0.2514328062534332,0.4252151846885681
36,0.11343054754977243,0.09194235163787536,0.5038794813599504,0.9445908727654202,0.860190536036154,0.21685190498828888,0.4302164316177368
37,0.10369847809839806,0.10032263727092423,0.4626338267272386,0.946323046410269,0.8615804850265265,0.23573464155197144,0.42709484696388245
38,0.10055190108492223,0.09266176462970849,0.5425813034937064,0.9507627257929249,0.8578722037033218,0.21316412091255188,0.44404056668281555
39,0.11618047273876675,0.14539468599402386,0.5512265180972692,0.9353338342836064,0.8702159346884845,0.2722923159599304,0.4762333929538727
40,0.11231206866311388,0.16022677118562934,0.6051699947069564,0.94542521097618,0.8548330337186831,0.2954403758049011,0.4790421724319458
41,0.11789944336366494,0.09568710717867848,0.5130166265164521,0.938290758430891,0.8561387421396902,0.22379198670387268,0.4423336386680603
42,0.10372868356696738,0.17769253453283407,0.5441242904171553,0.9423797558701053,0.8628613242233174,0.318808913230896,0.4519207179546356
43,0.110522226485919,0.07598920091737472,0.48555575873447837,0.9526217753687912,0.8665016048633615,0.19751952588558197,0.4253808856010437
44,0.10200257770791898,0.10220812076708943,0.5404052920360588,0.9491037285976133,0.8531880202400657,0.2338775396347046,0.4551484286785126
45,0.11840127345710295,0.11192911428751355,0.520660275514587,0.9470909379743807,0.8578170993584908,0.23619690537452698,0.45094504952430725
46,0.10219357332158646,0.07423512002696162,0.5040314501842597,0.9548104782181089,0.8582519635162308,0.20119214057922363,0.4523337781429291
47,0.10299156170624953,0.09147444441167009,0.5477412066226344,0.9484809262146695,0.8577529127467365,0.21964164078235626,0.45829838514328003
48,0.11679522412078436,0.1445254030833675,0.5353380628689104,0.9505169649826093,0.8619014032742269,0.287082701921463,0.4553181827068329
49,0.09734010615675745,0.0738652281139208,0.48944866825391375,0.9524860064999892,0.8633446479499319,0.198257714509964,0.4354557394981384
50,0.10240484085370068,0.06354596614837646,0.4900153862688987,0.952598142497176,0.8627254435460189,0.1821664422750473,0.42459118366241455
51,0.08421996833887388,0.06315741491158272,0.48629932247469404,0.9577307992139394,0.8603271318001356,0.1825629025697708,0.42877084016799927
52,0.08322259540043547,0.0844732995814703,0.5221768591268209,0.958101374950332,0.8614072476892146,0.20853382349014282,0.4383001923561096
53,0.0775431397716736,0.07994538709072764,0.549218567202736,0.9585873300348373,0.8585168075458421,0.20184072852134705,0.459603875875473
54,0.07712309743748062,0.06572126337517066,0.5010097994531216,0.9545013977334634,0.8587227759336461,0.18894998729228973,0.441394567489624
55,0.08425502238863687,0.08650162961570715,0.5436904670759172,0.9532050759052467,0.8576991141245512,0.21419034898281097,0.45297619700431824
56,0.07829239447429825,0.07510478233413952,0.531693930329501,0.9557948610452441,0.8613506571989591,0.1970403641462326,0.44235652685165405
57,0.07882748183398741,0.05735706740797164,0.4919364473534527,0.9596097376446047,0.8629031692543796,0.17483845353126526,0.4344539940357208
58,0.077132383596937,0.11984210652252504,0.5962345867897604,0.954329151187152,0.8613985903107381,0.25425294041633606,0.4850545823574066
59,0.079163881508403,0.06737051440720575,0.528617712755185,0.9556897827891099,0.8556051069959297,0.18939043581485748,0.45371386408805847
60,0.06982235412384355,0.06919675909954569,0.4893571420889085,0.9638669440177504,0.8637103702564343,0.1913188397884369,0.4388902485370636
61,0.07748751791574086,0.06407725492050018,0.49253683274534965,0.9639028740093468,0.8666095282360758,0.1815267950296402,0.44091007113456726
62,0.06877065179589201,0.07351984004910574,0.5307906713922452,0.9576023215260874,0.8591299463030615,0.19797921180725098,0.44846028089523315
63,0.07027137789837891,0.06681019821294575,0.5091580353234882,0.9634097304303515,0.8602176939428204,0.18811215460300446,0.4481339454650879
64,0.06596283862323665,0.07085993584980534,0.5164757831034792,0.964762805762399,0.8625468231476761,0.18989130854606628,0.42703795433044434
